accession,description,number_of_unique_peptides,number_of_peptides,total_PSMs,ctrl_abundance,exp_abundance,mean_abundance,abundance_fc,abundance_log2fc,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,pval,fdr_bh,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation
ENOG411CU4R,ENOG411CU4R,8,8,30,105342451.890625,109935258.20507812,107638855.04785156,1.0435988173051236,0.06156721428429254,15,15,-1.166502011999711,-0.22218879570573988,-0.46064887347600864,0.6774747293730372,0.9471194748934395,"49899736, Xelaev18017005m.g, Xelaev18017003m.g","GenBank, Xenbase_9.1","hars.L, hars2.L","LOC445827 protein [Xenopus laevis], NA","P12081, P49590","HARS, HARS2","HRS, HARSL HARSR HO3",histidyl-tRNA synthetase
ENOG411CPQI,ENOG411CPQI,6,6,30,158912430.9375,181177864.4375,170045147.6875,1.1401113391107645,0.1891747196001142,15,15,-1.166502011999711,-0.22218879570573988,-0.46064887347600864,0.6774747293730372,0.9471194748934395,"116063359, 148224798, 148231009",GenBank,NA,"Xoom protein [Xenopus laevis], proteasomal ubiquitin receptor ADRM1-A [Xenopus laevis], proteasomal ubiquitin receptor ADRM1-B [Xenopus laevis]",Q16186,ADRM1,GP110,adhesion regulating molecule 1
ENOG411CYM3,ENOG411CYM3,15,17,89,228509896.5625,276995951.1357422,252752923.8491211,1.2121836091242584,0.27760823999111034,43,46,-1.0920444367656867,-0.12703156266539986,-0.4608408720629471,0.6775436121764331,0.9471194748934395,"147902002, 163915947, Xelaev18002646m.g","GenBank, Xenbase_9.1",ddx4.S,"probable ATP-dependent RNA helicase DDX4 [Xenopus laevis], Unknown (protein for IMAGE:8328523) [Xenopus laevis], NA",Q9NQI0,DDX4,VASA,DEAD (Asp-Glu-Ala-Asp) box polypeptide 4
ENOG411CQ4T,ENOG411CQ4T,15,15,53,103777573.08203125,126144135.9814453,114960854.53173828,1.2155240504779807,0.28157843895450474,26,27,-1.124841225856864,-0.16972137581160443,-0.4686111783625804,0.6803262071597136,0.9503351908659076,"133258, 147900728, 147905111, 148227778, 148230657, 148233568, 148237229, 1710623, 213625123, 214241, 76780030, Xelaev18030977m.g, Xelaev18047194m.g, Xelaev18016014m.g, Xelaev18044730m.g, Xelaev18013553m.g","GenBank, Xenbase_9.1","hnrnpa2b1.L, hnrnpa3.S, hnrnpa1.S, hnrnpa3.L, hnrnpa1.L","RecName: Full=Heterogeneous nuclear ribonucleoproteins A1 homolog; Short=hnRNP A1; AltName: Full=Helix-destabilizing protein; AltName: Full=Single-strand-binding protein; AltName: Full=hnRNP core protein A1, heterogeneous nuclear ribonucleoproteins A1 homolog [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A3 homolog 2 [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A2 homolog 1 [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A3 homolog 1 [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A2 homolog 2 [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A1 [Xenopus laevis], RecName: Full=Heterogeneous nuclear ribonucleoprotein A2 homolog 1; AltName: Full=hnRNP A2(A), Unknown (protein for MGC:196608) [Xenopus laevis], ribonucleoprotein A1b [Xenopus laevis], MGC52881 protein [Xenopus laevis], NA","P51991, P22626","HNRNPA3, HNRNPA2B1","HNRPA3, HNRPA2B1",heterogeneous nuclear ribonucleoprotein
ENOG411CT0N,ENOG411CT0N,7,7,32,87995244.28125,110832160.1328125,99413702.20703125,1.2595244326906037,0.3328791082410163,16,16,-1.166502011999711,-0.22218879570573988,-0.47576164678583227,0.6828779017293993,0.9504044503246168,"148223631, 148226234, Xelaev18022223m.g","GenBank, Xenbase_9.1",otub1.L,"uncharacterized protein LOC734802 [Xenopus laevis], OTU domain, ubiquitin aldehyde binding 1 [Xenopus laevis], NA",Q96FW1,OTUB1,OTB1 OTU1,"OTU domain, ubiquitin aldehyde binding 1"
ENOG411CY6H,ENOG411CY6H,8,12,74,237797738.3515625,421883794.3125,329840766.33203125,1.7741287080232147,0.8271106768831362,36,38,-1.1066813959997257,-0.14623994247244154,-0.48032868296345177,0.6845031517490557,0.9504044503246168,"147901492, 147902111, 161611735, 161612267, 7441984",GenBank,NA,"Y-box-binding protein 2-B [Xenopus laevis], Y-box-binding protein 2-A [Xenopus laevis], Csda-A protein [Xenopus laevis], FRGY2 protein [Xenopus laevis], mRNA-binding protein - African clawed frog (fragments)",Q9Y2T7,YBX2,CSDA3 MSY2,Y box binding protein 2
ENOG411CPCE,ENOG411CPCE,11,11,55,138478388.4199219,193265602.2656251,165871995.3427735,1.3956372865892,0.4809240469690441,27,28,-1.126277804689376,-0.17156272263577207,-0.4827015141311092,0.6853461559979668,0.9504044503246168,"148231986, 68534328, Xelaev18020297m.g, Xelaev18000630m.g, Xelaev18034981m.g","GenBank, Xenbase_9.1","mat2a.S, mat1a.S, mat1a.L","methionine adenosyltransferase II, alpha [Xenopus laevis], M(2)21ab-prov protein [Xenopus laevis], NA","P31153, Q00266","MAT2A, MAT1A","AMS2 MATA2, AMS1 MATA1",Catalyzes the formation of S-adenosylmethionine from methionine and ATP (By similarity)
ENOG411CUKV,ENOG411CUKV,39,39,127,341430910.1826177,369259137.4550786,355345023.81884813,1.0815047098623165,0.11303994812949095,61,66,-1.0794496230445085,-0.11029591563484281,-0.48381708956641006,0.6857421572159159,0.9504044503246168,"111185527, 124481898, 125858544, 147902627, 148229642, 351722080, 50415403, 51703510, 51704144, 68533947, Xelaev18001628m.g, Xelaev18001648m.g, Xelaev18047951m.g, Xelaev18036220m.g, Xelaev18001975m.g, Xelaev18001671m.g, Xelaev18047956m.g, Xelaev18036221m.g, Xelaev18001974m.g, Xelaev18036219m.g","GenBank, Xenbase_9.1","gbp4.L, Xelaev18001648m.g, gbp7.S, Xelaev18036220m.g, Xelaev18001975m.g, gbp6.1, gbp5.S, Xelaev18036221m.g, Xelaev18001974m.g, gbp2.L","LOC398692 protein [Xenopus laevis], Unknown (protein for MGC:160143) [Xenopus laevis], LOC100037176 protein [Xenopus laevis], guanylate binding protein 2, interferon-inducible [Xenopus laevis], guanylate binding protein 4 [Xenopus laevis], guanylate binding protein 7 [Xenopus laevis], Unknown (protein for MGC:82969) [Xenopus laevis], MGC82824 protein [Xenopus laevis], LOC446944 protein [Xenopus laevis], NA","Q96PP9, Q6ZN66, Q8N8V2","GBP4, GBP6, GBP7",GBP4L,Guanylate binding protein
ENOG411CVMA,ENOG411CVMA,7,7,34,47419159.9921875,62707762.609375,55063461.30078125,1.322414033055549,0.403173939265119,17,17,-1.166502011999711,-0.22218879570573988,-0.4904095871632342,0.6880779530424248,0.9504044503246168,"148237896, Xelaev18012424m.g, Xelaev18014721m.g","GenBank, Xenbase_9.1","atg3.L, atg3.S","ubiquitin-like-conjugating enzyme ATG3 [Xenopus laevis], NA",Q9NT62,ATG3,APG3 APG3L,autophagy related 3
ENOG411CRHH,ENOG411CRHH,36,36,129,375463433.8378907,492502122.0273438,433982777.93261725,1.31171794012832,0.391457529311301,62,67,-1.0807298052350263,-0.11200587795531707,-0.49487568943896804,0.6896560639553857,0.9504044503246168,"251764783, 27696323, 50417784, 62471523, Xelaev18035426m.g, Xelaev18004404m.g","GenBank, Xenbase_9.1","hyou1.L, hyou1.S","RecName: Full=Hypoxia up-regulated protein 1; Flags: Precursor, LOC398531 protein [Xenopus laevis], NA",Q9Y4L1,HYOU1,GRP170 ORP150,hypoxia up-regulated 1
ENOG411CR9K,ENOG411CR9K,12,12,57,172996341.9375,289190213.8203125,231093277.87890625,1.6716550799946448,0.7412772004599502,28,29,-1.1276186115997204,-0.17327919522479368,-0.4964457901148389,0.6902100373303054,0.9504044503246168,"147905326, 148223285",GenBank,NA,"RAB7A, member RAS oncogene family [Xenopus laevis], RAB7, member RAS oncogene family [Xenopus laevis]",P51149,RAB7A,RAB7,"RAB7A, member RAS oncogene family"
ENOG411CX6E,ENOG411CX6E,8,8,36,64057933.7734375,68959798.0625,66508865.91796875,1.076522360312145,0.10637828585574306,18,18,-1.166502011999711,-0.22218879570573988,-0.504633174264681,0.69309174753253,0.9504044503246168,"13431459, Xelaev18018645m.g","GenBank, Xenbase_9.1",pold2.L,"RecName: Full=DNA polymerase delta subunit 2; AltName: Full=XlCdc1, NA",P49005,POLD2,NA,"polymerase (DNA directed), delta 2, accessory subunit"
ENOG411CQGI,ENOG411CQGI,9,9,36,124084416.625,133426869.125,128755642.875,1.0752911022520593,0.10472727834779215,18,18,-1.166502011999711,-0.22218879570573988,-0.504633174264681,0.69309174753253,0.9504044503246168,"148225550, 148230198, Xelaev18014174m.g, Xelaev18001333m.g, Xelaev18007461m.g, Xelaev18011676m.g, Xelaev18002708m.g","GenBank, Xenbase_9.1","coro6.S, Xelaev18001333m.g, Xelaev18007461m.g, coro6.L, Xelaev18002708m.g","similar to coronin, actin binding protein 1C [Xenopus laevis], coronin, actin binding protein, 1C [Xenopus laevis], NA","Q9BR76, Q6QEF8, Q9ULV4","CORO1B, CORO6, CORO1C",CRN2 CRNN4,"coronin, actin binding protein"
ENOG411CYRJ,ENOG411CYRJ,13,13,59,209022161.3125,252508123.828125,230765142.5703125,1.208044746272674,0.2726738934296306,29,30,-1.1288729148384298,-0.17488308092738328,-0.5098667373972985,0.6949275867088313,0.9504044503246168,"147900167, 147904058, Xelaev18004444m.g, Xelaev18000755m.g","GenBank, Xenbase_9.1","prkcsh.L, prkcsh.S","protein kinase C substrate 80K-H precursor [Xenopus laevis], MGC84105 protein precursor [Xenopus laevis], NA",P14314,PRKCSH,G19P1,Protein kinase C substrate 80K-H
ENOG411CSWJ,ENOG411CSWJ,28,28,116,661692513.4921875,777536405.7109375,719614459.6015625,1.1750720914271273,0.23274926977233987,56,60,-1.0900100767866152,-0.1243414723075955,-0.5174658411057942,0.6975844958613489,0.9504044503246168,"147901679, Xelaev18037845m.g, Xelaev18036124m.g","GenBank, Xenbase_9.1","gys1.S, gys1.L","uncharacterized protein LOC431912 [Xenopus laevis], NA","P13807, P54840","GYS1, GYS2","GYS, NA",glycogen synthase
ENOG411CYN5,ENOG411CYN5,10,10,38,131752864.03125,156165846.7460938,143959355.3886719,1.1852937535312582,0.24524464920225625,19,19,-1.166502011999711,-0.22218879570573988,-0.5184673343219082,0.6979338772482164,0.9504044503246168,"147902559, 148223103, Xelaev18015072m.g","GenBank, Xenbase_9.1",nudc.S,"nuclear distribution gene C homolog [Xenopus laevis], uncharacterized protein LOC494725 [Xenopus laevis], NA",Q9Y266,NUDC,NA,nuclear distribution C homolog (A. nidulans)
ENOG411CS03,ENOG411CS03,11,11,38,72618562.796875,91080575.125,81849568.9609375,1.2542326867548454,0.32680502348764334,19,19,-1.166502011999711,-0.22218879570573988,-0.5184673343219082,0.6979338772482164,0.9504044503246168,"147905526, Xelaev18013669m.g","GenBank, Xenbase_9.1",dhrs12.L,"dehydrogenase/reductase (SDR family) member 12 [Xenopus laevis], NA",A0PJE2,DHRS12,SDR40C1,dehydrogenase reductase (SDR family) member 12
ENOG411D34D,ENOG411D34D,6,6,38,320747693.4433594,666398046.109375,493572869.7763672,2.0776394023455502,1.0549452800403387,19,19,-1.166502011999711,-0.22218879570573988,-0.5184673343219082,0.6979338772482164,0.9504044503246168,"148226228, 153791553, 308818153, Xelaev18035949m.g, Xelaev18003921m.g","GenBank, Xenbase_9.1","Xelaev18035949m.g, Xelaev18003921m.g","ribosomal protein L28 [Xenopus laevis], uncharacterized protein LOC100505437 [Xenopus laevis], NA",P46779,RPL28,NA,Ribosomal protein L28
ENOG411CTA8,ENOG411CTA8,28,28,152,309775289.7265626,370592254.0859375,340183771.90625006,1.1963260672375056,0.2586106599985196,73,79,-1.0790143610997327,-0.10971406644732744,-0.5280386772002709,0.7012637542205318,0.9504044503246168,"148227256, 148232240, Xelaev18047395m.g, Xelaev18012152m.g, Xelaev18018326m.g, Xelaev18020537m.g","GenBank, Xenbase_9.1","Xelaev18047395m.g, Xelaev18012152m.g, idh2.L, idh2.S","isocitrate dehydrogenase 2 (NADP+), mitochondrial [Xenopus laevis], isocitrate dehydrogenase 1 [Xenopus laevis], NA","P48735, O75874","IDH2, IDH1",PICD,Isocitrate dehydrogenase NADP
ENOG411CQJT,ENOG411CQJT,18,18,118,998478494.01171875,956386102.37890625,977432298.1953125,-1.0440119231428733,-0.06213818830709811,57,61,-1.0912438176771488,-0.125973480446437,-0.5285602489330399,0.7014447290780935,0.9504044503246168,"117558235, 147899177, Xelaev18002816m.g, Xelaev18023628m.g, Xelaev18025634m.g, Xelaev18018966m.g","GenBank, Xenbase_9.1","loc100488028-like.L, loc101734319.L, loc101734319.S, colgalt1.L","Glt25d1b protein [Xenopus laevis], procollagen galactosyltransferase 1-B precursor [Xenopus laevis], NA","Q8IYK4, Q8NBJ5, Q5T4B2","COLGALT2, COLGALT1, CERCAM","C1orf17 GLT25D2 KIAA0584, GLT25D1, CEECAM1 GLT25D3 KIAA1502",glycosyltransferase 25 domain containing
ENOG411CVFE,ENOG411CVFE,17,17,82,1035321954.0087891,1134266497.9316406,1084794225.9702148,1.0955688648731308,0.13168017158364134,40,42,-1.1122461044648406,-0.15347604562172576,-0.5306411943605973,0.7021662782128193,0.9504044503246168,"148228229, 51968294, 54261580, Xelaev18024624m.g","GenBank, Xenbase_9.1",psma1.S,"proteasome (prosome, macropain) subunit, alpha type, 1 [Xenopus laevis], 20S proteasome alpha6 subunit [Xenopus laevis], Unknown (protein for MGC:86195) [Xenopus laevis], NA",P25786,PSMA1,HC2 NU PROS30 PSC2,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity"
ENOG411CVWX,ENOG411CVWX,13,13,101,340341857.390625,488860061.0625,414600959.2265625,1.4363794827076302,0.5224369507583733,49,52,-1.1004735962261423,-0.13812453091726534,-0.5330927795906333,0.7030153214975996,0.9504044503246168,123903944,GenBank,NA,RecName: Full=Methylthioribose-1-phosphate isomerase; Short=M1Pi; Short=MTR-1-P isomerase; AltName: Full=S-methyl-5-thioribose-1-phosphate isomerase; AltName: Full=Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein,Q9BV20,MRI1,MRDI,Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1-P) (By similarity)
ENOG411CPXF,ENOG411CPXF,11,11,63,284931819.25,339031337.4609375,311981578.35546875,1.189868293240603,0.2508018901680787,31,32,-1.131153466181538,-0.1777946763472865,-0.5358184219719341,0.7039579754650196,0.9504044503246168,"147899928, 147902445",GenBank,NA,"GDP-mannose 4,6-dehydratase [Xenopus laevis], MGC82624 protein [Xenopus laevis]",O60547,GMDS,NA,"GDP-mannose 4,6-dehydratase"
ENOG411CQTH,ENOG411CQTH,22,22,65,158124757.3691407,182223066.4609375,170173911.91503912,1.1524006075502744,0.2046423262052986,32,33,-1.132193129293837,-0.17912007381385406,-0.5483843323501766,0.708285983903704,0.9504044503246168,"147907240, 148228448, 148231573, 38303923, Xelaev18018634m.g, Xelaev18035017m.g","GenBank, Xenbase_9.1","ogdh.L, ogdhl.L","2-oxoglutarate dehydrogenase-like, mitochondrial precursor [Xenopus laevis], MGC80496 protein [Xenopus laevis], 2-oxoglutarate dehydrogenase, mitochondrial precursor [Xenopus laevis], Ogdh protein [Xenopus laevis], NA","Q02218, Q9ULD0","OGDH, OGDHL",KIAA1290,oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)
ENOG411CQSS,ENOG411CQSS,18,18,122,530106296.65625,583893730.21875,557000013.4375,1.101465373834974,0.13942414253606,59,63,-1.0935956362497288,-0.12907939131425836,-0.5503087038250728,0.7089461723027933,0.9504044503246168,"148231023, Xelaev18011830m.g","GenBank, Xenbase_9.1",eif2s3.L,"eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa [Xenopus laevis], NA","P41091, Q2VIR3","EIF2S3, EIF2S3B","EIF2G, NA","Eukaryotic translation initiation factor 2, subunit"
ENOG411CVFB,ENOG411CVFB,38,38,190,1460084634.218751,1903125250.03125,1681604942.1250005,1.3034348868752785,0.38231851480408646,91,99,-1.073181851039734,-0.10189456198802822,-0.5525053406238325,0.7096989118014367,0.9504044503246168,"147903260, 148237470, Xelaev18013281m.g, Xelaev18023027m.g","GenBank, Xenbase_9.1","sucla2.L, Xelaev18023027m.g","succinate-CoA ligase, ADP-forming, beta subunit [Xenopus laevis], succinate-CoA ligase, GDP-forming, beta subunit [Xenopus laevis], NA","Q96I99, Q9P2R7","SUCLG2, SUCLA2",NA,beta subunit
ENOG411CWSX,ENOG411CWSX,59,62,704,16391071274.2959,19073789142.59375,17732430208.444824,1.1636694651254935,0.2186813256491583,331,373,-1.0355044598500107,-0.05033376716502822,-0.577454328721523,0.7181837087470949,0.9504044503246168,"1150850, 120577592, 147900510, 148232054, 54873684, Xelaev18039699m.g, Xelaev18026411m.g","GenBank, Xenbase_9.1","hsp90aa1.1.L, hsp90ab1.L","heat shock protein 90 [Xenopus laevis], LOC100037031 protein [Xenopus laevis], heat shock protein 90kDa alpha (cytosolic), class A member 1, gene 1 [Xenopus laevis], heat shock protein 90kDa alpha (cytosolic), class B member 1 [Xenopus laevis], Hsp90alpha [Xenopus laevis], NA","Q58FF6, Q14568, Q58FG0, P07900, P08238","HSP90AB4P, HSP90AA2P, HSP90AA5P, HSP90AA1, HSP90AB1","HSP90AA2 HSPCAL3, HSP90AE, HSP90A HSPC1 HSPCA, HSP90B HSPC2 HSPCB","Heat shock protein 90kDa alpha (Cytosolic), class"
ENOG411CV84,ENOG411CV84,11,11,48,81508301.25,94038449.859375,87773375.5546875,1.153728496572918,0.2063037588771453,24,24,-1.166502011999711,-0.22218879570573988,-0.5827408869942756,0.7199661278726479,0.9504044503246168,"146327109, 147899156, 147903873, 147905878, 148226733, 148232622, 148234104, 148236175, 288557321, Xelaev18040319m.g, Xelaev18040324m.g, Xelaev18042686m.g, Xelaev18040323m.g, Xelaev18042687m.g, Xelaev18042706m.g, Xelaev18040333m.g, Xelaev18040190m.g, Xelaev18040335m.g, Xelaev18042707m.g, Xelaev18040189m.g, Xelaev18042685m.g, Xelaev18040322m.g, Xelaev18040327m.g, Xelaev18042708m.g, Xelaev18042710m.g, Xelaev18040321m.g, Xelaev18042705m.g, Xelaev18040331m.g, Xelaev18042709m.g, Xelaev18040325m.g, Xelaev18040332m.g, Xelaev18042688m.g, Xelaev18040329m.g","GenBank, Xenbase_9.1","loc100489750.L, loc100487769-like.L, Xelaev18042686m.g, Xelaev18040323m.g, Xelaev18042687m.g, Xelaev18042706m.g, crp.1.L, Xelaev18040190m.g, loc100135384.L, Xelaev18042707m.g, Xelaev18040189m.g, Xelaev18042685m.g, Xelaev18040322m.g, loc496737.L, loc100135384.S, loc100145348.S, loc100489659.L, MGC86526.S, MGC107876.L, loc101730495.S, loc101730495.L, crp.4.L, Xelaev18042688m.g, Xelaev18040329m.g","LOC100049775 protein [Xenopus laevis], uncharacterized protein LOC494784 precursor [Xenopus laevis], uncharacterized protein LOC734692 [Xenopus laevis], C-reactive protein, pentraxin-related, gene 4 precursor [Xenopus laevis], MGC83053 protein precursor [Xenopus laevis], uncharacterized protein LOC734363 [Xenopus laevis], MGC82682 protein [Xenopus laevis], MGC86526 protein precursor [Xenopus laevis], C-reactive protein [Xenopus laevis], NA","P02743, A8MV57","APCS, MPTX1","PTX2, MPTX","amyloid P component, serum"
ENOG411CRCE,ENOG411CRCE,9,9,48,806012949.8125,766341136.0625,786177042.9375,-1.0517678249060671,-0.07281626848528586,24,24,-1.166502011999711,-0.22218879570573988,-0.5827408869942756,0.7199661278726479,0.9504044503246168,"116063390, 124481860, 126362005, 46329485, 46329769, Xelaev18039369m.g, Xelaev18042561m.g","GenBank, Xenbase_9.1","psmd8.L, psmd8.S","LOC414691 protein [Xenopus laevis], LOC414721 protein [Xenopus laevis], Unknown (protein for IMAGE:6317435) [Xenopus laevis], NA",P48556,PSMD8,NA,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 8"
ENOG411CVIM,ENOG411CVIM,13,13,71,320382559.0625,367127923,343755241.03125,1.1459048335036894,0.1964872343798961,35,36,-1.1349749305943133,-0.1826604315191026,-0.5846212497716363,0.7205987919379565,0.9504044503246168,"166796906, Xelaev18008160m.g, Xelaev18010883m.g","GenBank, Xenbase_9.1","hexb-like.L, hexb-like.S","LOC100158266 protein [Xenopus laevis], NA","P07686, P06865","HEXB, HEXA",NA,hexosaminidase B (beta polypeptide)
ENOG411CWEC,ENOG411CWEC,5,5,13,755238.75,14195227.6953125,7475233.22265625,18.795682418721896,4.232329391445895,7,6,-1.3331451565710981,-0.41483387364813584,-0.5933836601624801,0.7235377892045622,0.9504044503246168,"148230104, Xelaev18035515m.g, Xelaev18035517m.g","GenBank, Xenbase_9.1","loc100487224.L, bco2.L","beta-carotene oxygenase 2 [Xenopus laevis], NA",Q9BYV7,BCO2,BCDO2,Beta-carotene oxygenase 2
ENOG411CUGV,ENOG411CUGV,4,4,13,26270131.5234375,28387646.9375,27328889.23046875,1.080605436336446,0.11183984504198682,7,6,-1.3331451565710981,-0.41483387364813584,-0.5933836601624801,0.7235377892045622,0.9504044503246168,"147900315, 148226428, 196049604, 196049609, 218526904",GenBank,NA,"malectin-B precursor [Xenopus laevis], malectin-A precursor [Xenopus laevis], Chain A, Malectin, Chain A, Xenopus Laevis Malectin Complexed With Nigerose (Glcalpha1- 3glc), RecName: Full=Malectin-B; Flags: Precursor",Q14165,MLEC,KIAA0152,malectin
ENOG411CUIN,ENOG411CUIN,4,4,13,32373331.8125,32170616.375,32271974.09375,-1.0063012606018185,-0.009062275433391291,7,6,-1.3331451565710981,-0.41483387364813584,-0.5933836601624801,0.7235377892045622,0.9504044503246168,"163916110, Xelaev18006147m.g, Xelaev18009694m.g","GenBank, Xenbase_9.1","fnta.L, fnta.S","LOC100137632 protein [Xenopus laevis], NA",P49354,FNTA,NA,"Farnesyltransferase, CAAX box, alpha"
ENOG411CPZM,ENOG411CPZM,4,4,13,16721475.46484375,14077910.203125,15399692.833984375,-1.1877810856565867,-0.24826896430358206,7,6,-1.3331451565710981,-0.41483387364813584,-0.5933836601624801,0.7235377892045622,0.9504044503246168,"147898383, 147898881, 147901217, 148229234, Xelaev18036990m.g","GenBank, Xenbase_9.1",vps26a.S,"vacuolar protein sorting-associated protein 26B-A [Xenopus laevis], vacuolar protein sorting-associated protein 26B-B [Xenopus laevis], vacuolar protein sorting-associated protein 26A-B [Xenopus laevis], vacuolar protein sorting-associated protein 26A-A [Xenopus laevis], NA","O75436, Q4G0F5","VPS26A, VPS26B","VPS26, NA",Vacuolar protein sorting 26 homolog
ENOG411CVHA,ENOG411CVHA,4,4,13,63253832.203125,38592588.390625,50923210.296875,-1.63901502441051,-0.7128290792959364,7,6,-1.3331451565710981,-0.41483387364813584,-0.5933836601624801,0.7235377892045622,0.9504044503246168,"148233082, 2102675, 50417530, Xelaev18039657m.g","GenBank, Xenbase_9.1",wdhd1.L,"WD repeat and HMG-box DNA-binding protein 1 [Xenopus laevis], AND-1 protein [Xenopus laevis], Wdhd1 protein [Xenopus laevis], NA",O75717,WDHD1,AND1,WD repeat and HMG-box DNA binding protein 1
ENOG411CZN5,ENOG411CZN5,3,3,13,8087352,10122354.5,9104853.25,1.2516277886754528,0.323805594803025,7,6,-1.3331451565710981,-0.41483387364813584,-0.5933836601624801,0.7235377892045622,0.9504044503246168,114108055,GenBank,NA,MGC154345 protein [Xenopus laevis],NA,NA,NA,acyl coa dehydrogenase 6-like
ENOG411CX5Y,ENOG411CX5Y,4,5,13,68971310.34375,83637891.28125,76304600.8125,1.2126475612019316,0.2781603125461222,7,6,-1.3331451565710981,-0.41483387364813584,-0.5933836601624801,0.7235377892045622,0.9504044503246168,"108885282, 148235959, 214035, 740281, Xelaev18034469m.g","GenBank, Xenbase_9.1",cdk1.L,"RecName: Full=Cyclin-dependent kinase 1-B; Short=CDK1-B; AltName: Full=Cell division control protein 2 homolog 2; AltName: Full=Cell division control protein 2-B; AltName: Full=Cell division protein kinase 1; AltName: Full=p34 protein kinase 2, cyclin-dependent kinase 1-A [Xenopus laevis], p34cdc2x1.2 kinase [Xenopus laevis], cdc2 protein, NA",P06493,CDK1,CDC2 CDC28A CDKN1 P34CDC2,"promotes G2-M transition, and regulates G1 progress and G1-S transition via association with multiple interphase cyclins. Required in higher cells for entry into S-phase and mitosis. Phosphorylates PARVA actopaxin, APC, AMPH, APC, BARD1, Bcl- xL BCL2L1, BRCA2, CALD1, CASP8, CDC7, CDC20, CDC25A, CDC25C, CC2D1A, CSNK2 proteins CKII, FZR1 CDH1, CDK7, CEBPB, CHAMP1, DMD dystrophin, EEF1 proteins EF-1, EZH2, KIF11 EG5, EGFR, FANCG, FOS, GFAP, GOLGA2 GM130, GRASP1, UBE2A hHR6A, HIST1H1 proteins histone H1, HMGA1, HIVEP3 KRC, LMNA, LMNB, LMNC, LBR, LATS1, MAP1B, MAP4, MARCKS, MCM2, MCM4, MKLP1, MYB, NEFH, NFIC, NPC nuclear pore complex, PITPNM1 NIR2, NPM1, NCL, NUCKS1, NPM1 numatrin, ORC1, PRKAR2A, EEF1E1 p18, EIF3F p47, p53 TP53, NONO p54NRB, PAPOLA, PLEC plectin, RB1, UL40 R2, RAB4A, RAP1GAP, RCC1, RPS6KB1 S6K1, KHDRBS1 SAM68, ESPL1, SKI, BIRC5 survivin, STIP1, TEX14, beta-tubulins, MAPT TAU, NEDD1, VIM vimentin, TK1, FOXO1, RUNX1 AML1 and RUNX2. CDK1 CDC2-cyclin-B controls pronuclear union in interphase fertilized eggs. Essential for early stages of embryonic development. During G2 and early mitosis, CDC25A B C-mediated dephosphorylation activates CDK1 cyclin complexes which phosphorylate several substrates that trigger at least centrosome separation, Golgi dynamics, nuclear envelope breakdown and chromosome condensation. Once chromosomes are condensed and aligned at the metaphase plate, CDK1 activity is switched off by WEE1- and PKMYT1-mediated phosphorylation to allow sister chromatid separation, chromosome decondensation, reformation of the nuclear envelope and cytokinesis. Inactivated by PKR EIF2AK2- and WEE1-mediated phosphorylation upon DNA damage to stop cell cycle and genome replication at the G2 checkpoint thus facilitating DNA repair. Reactivated after successful DNA repair through WIP1-dependent signaling leading to CDC25A B C- mediated dephosphorylation and restoring cell cycle progression. In proliferating cells, CDK1-mediated FOXO1 phosphorylation at the G2-M phase represses FOXO1 interaction with 14-3-3 proteins and thereby promotes FOXO1 nuclear accumulation and transcription factor activity, leading to cell death of postmitotic neurons. The phosphorylation of beta-tubulins regulates microtubule dynamics during mitosis. NEDD1 phosphorylation promotes PLK1-mediated NEDD1 phosphorylation and subsequent targeting of the gamma-tubulin ring complex (gTuRC) to the centrosome, an important step for spindle formation. In addition, CC2D1A phosphorylation regulates CC2D1A spindle pole localization and association with SCC1 RAD21 and centriole cohesion during mitosis. The phosphorylation of Bcl- xL BCL2L1 after prolongated G2 arrest upon DNA damage triggers apoptosis. In contrast, CASP8 phosphorylation during mitosis prevents its activation by proteolysis and subsequent apoptosis. This phosphorylation occurs in cancer cell lines, as well as in primary breast tissues and lymphocytes. EZH2 phosphorylation promotes H3K27me3 maintenance and epigenetic gene silencing"
